날짜,순위,제목,가수
2023-06-16,30,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2023-06-16,31,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023-06-16,32,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2023-06-16,33,When I Get Old,Christopher(크리스토퍼)
2023-06-16,34,심(心),DK(디셈버)
2023-06-16,35,한 페이지가 될 수 있게,DAY6 (데이식스)
2023-06-16,36,사랑인가 봐,멜로망스(MeloMance)
2023-06-16,37,That’s Not How This Works (feat. Dan + Shay),Charlie Puth(찰리 푸스)
2023-06-16,38,Love Me Like This,NMIXX
2023-06-16,39,오르트구름,윤하(Younha/ユンナ)
2023-06-16,40,잠깐 시간 될까,이무진
2023-06-16,41,빛이 나는 너에게,던 (DAWN)
2023-06-16,42,INVU,태연 (TAEYEON)
2023-06-16,43,Shut Down,BLACKPINK
2023-06-16,44,ELEVEN,IVE (아이브)
2023-06-16,45,That's Hilarious,Charlie Puth(찰리 푸스)
2023-06-16,46,FEARLESS,LE SSERAFIM (르세라핌)
2023-06-16,47,TOMBOY,(여자)아이들
2023-06-16,48,그라데이션,10CM
2023-06-16,49,Cupid (Twin Ver.),FIFTY FIFTY
2023-06-16,50,너의 모든 순간,성시경
2023-06-16,51,Salty & Sweet,aespa
2023-06-16,52,찬란한 하루,멜로망스(MeloMance)
2023-06-16,53,나의 바람 (Wind And Wish),비투비
2023-06-16,54,STAY,The Kid LAROI
2023-06-16,55,주저하는 연인들을 위해,잔나비
2023-06-16,56,사실말야내가말야그게그러니까말이야,케이시
2023-06-16,57,Pink Venom,BLACKPINK
2023-06-16,58,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2023-06-16,59,CHRISTIAN,지올팍(Zior Park)
2023-06-16,60,한강에서 (Feat. BIG Naughty),폴킴(Paul Kim)
2023-06-16,61,물론,허각
2023-06-16,62,Nxde,(여자)아이들
2023-06-16,63,Candy,NCT DREAM
2023-06-16,64,Dynamite,방탄소년단
2023-06-16,65,다정히 내 이름을 부르면,경서예지
2023-06-16,66,Off My Face,Justin Bieber(저스틴 비버)
2023-06-16,67,Cookie,NewJeans
2023-06-16,68,취중고백,김민석 (멜로망스)
2023-06-16,69,Heaven(2023),임재현
2023-06-16,70,도깨비불 (Illusion),aespa
2023-06-16,71,부동의 첫사랑,10CM
2023-06-16,72,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023-06-16,73,나의 X에게,경서
2023-06-16,74,특,Stray Kids (스트레이 키즈)
2023-06-16,75,VIBE (feat. Jimin of BTS),태양
2023-06-16,76,사랑은 늘 도망가,임영웅
2023-06-16,77,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023-06-16,78,WHEN I MOVE,카라(Kara)
2023-06-16,79,해요 (2022),#안녕
2023-06-16,80,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023-06-16,81,딱 10CM만,10CM
2023-06-16,82,Candy (Feat. Zion.T),박재범
2023-06-16,83,사랑의 바보,제이세라(J-Cera)
2023-06-16,84,Poppy (Korean Ver.),STAYC(스테이씨)
2023-06-16,85,Monologue,테이(Tei)
2023-06-16,86,FRIEND THE END,볼빨간사춘기
2023-06-16,87,strawberry moon,아이유(IU)
2023-06-16,88,드라마,아이유(IU)
2023-06-16,89,Say I Love You,우디(Woody)
2023-06-16,90,Feel My Rhythm,Red Velvet (레드벨벳)
2023-06-16,91,사랑..그게 뭔데,지아(Zia)
2023-06-16,92,LOVE me,BE'O (비오)
2023-06-16,93,Rush Hour (Feat. j-hope of BTS),Crush
2023-06-16,94,WAVE,ATEEZ(에이티즈)
2023-06-16,95,축가 (여름날 우리 X XIA (준수)),XIA(준수)
2023-06-16,96,내가 아니라도,주호
2023-06-16,97,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지
2023-06-16,98,희재,이홍기 (FT아일랜드)
2023-06-16,99,Take Two,방탄소년단
2023-06-16,100,Nostalgia,우디(Woody)
2023-06-17,1,퀸카 (Queencard),(여자)아이들
2023-06-17,2,I AM,IVE (아이브)
2023-06-17,3,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2023-06-17,4,Spicy,aespa
2023-06-17,5,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2023-06-17,6,Kitsch,IVE (아이브)
2023-06-17,7,Hype Boy,NewJeans
2023-06-17,8,Cupid,FIFTY FIFTY
2023-06-17,9,Ditto,NewJeans
2023-06-17,10,손오공,세븐틴(SEVENTEEN)
2023-06-17,11,꽃,지수(JISOO)
2023-06-17,12,Attention,NewJeans
2023-06-17,13,After LIKE,IVE (아이브)
2023-06-17,14,OMG,NewJeans
2023-06-17,15,Thirsty,aespa
2023-06-17,16,헤어지자 말해요,박재정
2023-06-17,17,Dangerously,Charlie Puth(찰리 푸스)
2023-06-17,18,KNOCK,이채연
2023-06-17,19,LOVE DIVE,IVE (아이브)
2023-06-17,20,Teddy Bear,STAYC(스테이씨)
2023-06-17,21,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2023-06-17,22,사건의 지평선,윤하(Younha/ユンナ)
2023-06-17,23,Allergy,(여자)아이들
2023-06-17,24,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2023-06-17,25,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2023-06-17,26,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023-06-17,27,When I Get Old,Christopher(크리스토퍼)
2023-06-17,28,한 페이지가 될 수 있게,DAY6 (데이식스)
2023-06-17,29,심(心),DK(디셈버)
2023-06-17,30,사랑인가 봐,멜로망스(MeloMance)
2023-06-17,31,오르트구름,윤하(Younha/ユンナ)
2023-06-17,32,That’s Not How This Works (feat. Dan + Shay),Charlie Puth(찰리 푸스)
2023-06-17,33,잠깐 시간 될까,이무진
2023-06-17,34,Love Me Like This,NMIXX
2023-06-17,35,Shut Down,BLACKPINK
2023-06-17,36,빛이 나는 너에게,던 (DAWN)
2023-06-17,37,INVU,태연 (TAEYEON)
2023-06-17,38,That's Hilarious,Charlie Puth(찰리 푸스)
2023-06-17,39,TOMBOY,(여자)아이들
2023-06-17,40,ELEVEN,IVE (아이브)
2023-06-17,41,그라데이션,10CM
2023-06-17,42,주저하는 연인들을 위해,잔나비
2023-06-17,43,STAY,The Kid LAROI
2023-06-17,44,Cupid (Twin Ver.),FIFTY FIFTY
2023-06-17,45,FEARLESS,LE SSERAFIM (르세라핌)
2023-06-17,46,너의 모든 순간,성시경
2023-06-17,47,Pink Venom,BLACKPINK
2023-06-17,48,CHRISTIAN,지올팍(Zior Park)
2023-06-17,49,찬란한 하루,멜로망스(MeloMance)
2023-06-17,50,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2023-06-17,51,한강에서 (Feat. BIG Naughty),폴킴(Paul Kim)
2023-06-17,52,Salty & Sweet,aespa
2023-06-17,53,나의 바람 (Wind And Wish),비투비
2023-06-17,54,Dynamite,방탄소년단
2023-06-17,55,Nxde,(여자)아이들
2023-06-17,56,사실말야내가말야그게그러니까말이야,케이시
2023-06-17,57,다정히 내 이름을 부르면,경서예지
2023-06-17,58,Cookie,NewJeans
2023-06-17,59,Candy,NCT DREAM
2023-06-17,60,물론,허각
2023-06-17,61,Off My Face,Justin Bieber(저스틴 비버)
2023-06-17,62,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023-06-17,63,도깨비불 (Illusion),aespa
2023-06-17,64,Heaven(2023),임재현
2023-06-17,65,나의 X에게,경서
2023-06-17,66,부동의 첫사랑,10CM
2023-06-17,67,취중고백,김민석 (멜로망스)
2023-06-17,68,VIBE (feat. Jimin of BTS),태양
2023-06-17,69,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023-06-17,70,Monologue,테이(Tei)
2023-06-17,71,사랑은 늘 도망가,임영웅
2023-06-17,72,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023-06-17,73,특,Stray Kids (스트레이 키즈)
2023-06-17,74,Poppy (Korean Ver.),STAYC(스테이씨)
2023-06-17,75,WHEN I MOVE,카라(Kara)
2023-06-17,76,딱 10CM만,10CM
2023-06-17,77,strawberry moon,아이유(IU)
2023-06-17,78,해요 (2022),#안녕
2023-06-17,79,FRIEND THE END,볼빨간사춘기
2023-06-17,80,Feel My Rhythm,Red Velvet (레드벨벳)
2023-06-17,81,사랑의 바보,제이세라(J-Cera)
2023-06-17,82,드라마,아이유(IU)
2023-06-17,83,Candy (Feat. Zion.T),박재범
2023-06-17,84,Say I Love You,우디(Woody)
2023-06-17,85,내가 아니라도,주호
2023-06-17,86,Rush Hour (Feat. j-hope of BTS),Crush
2023-06-17,87,BOUNCY (K-HOT CHILLI PEPPERS),ATEEZ(에이티즈)
2023-06-17,88,LOVE me,BE'O (비오)
2023-06-17,89,Unholy,Sam Smith(샘 스미스)
2023-06-17,90,사랑..그게 뭔데,지아(Zia)
2023-06-17,91,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지
2023-06-17,92,Nostalgia,우디(Woody)
2023-06-17,93,희재,이홍기 (FT아일랜드)
2023-06-17,94,Left and Right (Feat. Jung Kook of BTS),Charlie Puth(찰리 푸스)
2023-06-17,95,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (feat. FIFA Sound),정국
2023-06-17,96,Take Two,방탄소년단
2023-06-17,97,축가 (여름날 우리 X XIA (준수)),XIA(준수)
2023-06-17,98,봄여름가을겨울 (Still Life),BIGBANG (빅뱅)
2023-06-17,99,밤이 무서워요 (Lonely Night),주주 시크릿
2023-06-17,100,나에게 그대만이,탑현
2023-06-18,1,퀸카 (Queencard),(여자)아이들
2023-06-18,2,I AM,IVE (아이브)
2023-06-18,3,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2023-06-18,4,Spicy,aespa
2023-06-18,5,Kitsch,IVE (아이브)
2023-06-18,6,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2023-06-18,7,Hype Boy,NewJeans
2023-06-18,8,Cupid,FIFTY FIFTY
2023-06-18,9,Ditto,NewJeans
2023-06-18,10,손오공,세븐틴(SEVENTEEN)
2023-06-18,11,꽃,지수(JISOO)
2023-06-18,12,헤어지자 말해요,박재정
2023-06-18,13,After LIKE,IVE (아이브)
2023-06-18,14,KNOCK,이채연
2023-06-18,15,Attention,NewJeans
2023-06-18,16,OMG,NewJeans
2023-06-18,17,Thirsty,aespa
2023-06-18,18,Dangerously,Charlie Puth(찰리 푸스)
2023-06-18,19,Allergy,(여자)아이들
2023-06-18,20,LOVE DIVE,IVE (아이브)
2023-06-18,21,사건의 지평선,윤하(Younha/ユンナ)
2023-06-18,22,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2023-06-18,23,Teddy Bear,STAYC(스테이씨)
2023-06-18,24,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2023-06-18,25,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2023-06-18,26,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023-06-18,27,When I Get Old,Christopher(크리스토퍼)
2023-06-18,28,잠깐 시간 될까,이무진
2023-06-18,29,한 페이지가 될 수 있게,DAY6 (데이식스)
2023-06-18,30,심(心),DK(디셈버)
2023-06-18,31,That’s Not How This Works (feat. Dan + Shay),Charlie Puth(찰리 푸스)
2023-06-18,32,사랑인가 봐,멜로망스(MeloMance)
2023-06-18,33,오르트구름,윤하(Younha/ユンナ)
2023-06-18,34,Love Me Like This,NMIXX
2023-06-18,35,빛이 나는 너에게,던 (DAWN)
2023-06-18,36,INVU,태연 (TAEYEON)
2023-06-18,37,그라데이션,10CM
2023-06-18,38,ELEVEN,IVE (아이브)
2023-06-18,39,Shut Down,BLACKPINK
2023-06-18,40,한강에서 (Feat. BIG Naughty),폴킴(Paul Kim)
2023-06-18,41,찬란한 하루,멜로망스(MeloMance)
2023-06-18,42,TOMBOY,(여자)아이들
2023-06-18,43,That's Hilarious,Charlie Puth(찰리 푸스)
2023-06-18,44,Cupid (Twin Ver.),FIFTY FIFTY
2023-06-18,45,주저하는 연인들을 위해,잔나비
2023-06-18,46,FEARLESS,LE SSERAFIM (르세라핌)
2023-06-18,47,사실말야내가말야그게그러니까말이야,케이시
2023-06-18,48,나의 바람 (Wind And Wish),비투비
2023-06-18,49,Salty & Sweet,aespa
2023-06-18,50,STAY,The Kid LAROI
2023-06-18,51,너의 모든 순간,성시경
2023-06-18,52,Candy,NCT DREAM
2023-06-18,53,CHRISTIAN,지올팍(Zior Park)
2023-06-18,54,Nxde,(여자)아이들
2023-06-18,55,Pink Venom,BLACKPINK
2023-06-18,56,Cookie,NewJeans
2023-06-18,57,다정히 내 이름을 부르면,경서예지
2023-06-18,58,물론,허각
2023-06-18,59,사랑의 바보,제이세라(J-Cera)
2023-06-18,60,Off My Face,Justin Bieber(저스틴 비버)
2023-06-18,61,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023-06-18,62,Dynamite,방탄소년단
2023-06-18,63,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2023-06-18,64,잘사니,노을
2023-06-18,65,특,Stray Kids (스트레이 키즈)
2023-06-18,66,부동의 첫사랑,10CM
2023-06-18,67,Heaven(2023),임재현
2023-06-18,68,도깨비불 (Illusion),aespa
2023-06-18,69,취중고백,김민석 (멜로망스)
2023-06-18,70,VIBE (feat. Jimin of BTS),태양
2023-06-18,71,나의 X에게,경서
2023-06-18,72,희재,이홍기 (FT아일랜드)
2023-06-18,73,Steal The Show (From “엘리멘탈”),Lauv(라우브)
2023-06-18,74,Monologue,테이(Tei)
2023-06-18,75,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023-06-18,76,해요 (2022),#안녕
2023-06-18,77,Poppy (Korean Ver.),STAYC(스테이씨)
2023-06-18,78,사랑은 늘 도망가,임영웅
2023-06-18,79,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023-06-18,80,딱 10CM만,10CM
2023-06-18,81,Feel My Rhythm,Red Velvet (레드벨벳)
2023-06-18,82,FRIEND THE END,볼빨간사춘기
2023-06-18,83,Candy (Feat. Zion.T),박재범
2023-06-18,84,Say I Love You,우디(Woody)
2023-06-18,85,strawberry moon,아이유(IU)
2023-06-18,86,WHEN I MOVE,카라(Kara)
2023-06-18,87,드라마,아이유(IU)
2023-06-18,88,사랑..그게 뭔데,지아(Zia)
2023-06-18,89,Unholy,Sam Smith(샘 스미스)
2023-06-18,90,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지
2023-06-18,91,Rush Hour (Feat. j-hope of BTS),Crush
2023-06-18,92,Take Two,방탄소년단
2023-06-18,93,나에게 그대만이,탑현
2023-06-18,94,LOVE me,BE'O (비오)
2023-06-18,95,Left and Right (Feat. Jung Kook of BTS),Charlie Puth(찰리 푸스)
2023-06-18,96,That's What I Like,Bruno Mars(브루노 마스)
2023-06-18,97,Leave The Door Open,Bruno Mars(브루노 마스)
2023-06-18,98,When I Was Your Man,Bruno Mars(브루노 마스)
2023-06-18,99,Nostalgia,우디(Woody)
2023-06-18,100,내가 아니라도,주호
2023-06-19,1,퀸카 (Queencard),(여자)아이들
2023-06-19,2,I AM,IVE (아이브)
2023-06-19,3,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2023-06-19,4,Spicy,aespa
2023-06-19,5,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2023-06-19,6,Kitsch,IVE (아이브)
2023-06-19,7,Broken Melodies,NCT DREAM
2023-06-19,8,Hype Boy,NewJeans
2023-06-19,9,Cupid,FIFTY FIFTY
2023-06-19,10,손오공,세븐틴(SEVENTEEN)
2023-06-19,11,Ditto,NewJeans
2023-06-19,12,헤어지자 말해요,박재정
2023-06-19,13,Thirsty,aespa
2023-06-19,14,꽃,지수(JISOO)
2023-06-19,15,Attention,NewJeans
2023-06-19,16,OMG,NewJeans
2023-06-19,17,After LIKE,IVE (아이브)
2023-06-19,18,KNOCK,이채연
2023-06-19,19,Dangerously,Charlie Puth(찰리 푸스)
2023-06-19,20,Allergy,(여자)아이들
2023-06-19,21,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2023-06-19,22,LOVE DIVE,IVE (아이브)
2023-06-19,23,사건의 지평선,윤하(Younha/ユンナ)
2023-06-19,24,Teddy Bear,STAYC(스테이씨)
2023-06-19,25,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2023-06-19,26,SOS,강다니엘(KANG DANIEL)
2023-06-19,27,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2023-06-19,28,Candy,NCT DREAM
2023-06-19,29,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023-06-19,30,When I Get Old,Christopher(크리스토퍼)
2023-06-19,31,잠깐 시간 될까,이무진
2023-06-19,32,한 페이지가 될 수 있게,DAY6 (데이식스)
2023-06-19,33,That’s Not How This Works (feat. Dan + Shay),Charlie Puth(찰리 푸스)
2023-06-19,34,심(心),DK(디셈버)
2023-06-19,35,사랑인가 봐,멜로망스(MeloMance)
2023-06-19,36,Love Me Like This,NMIXX
2023-06-19,37,빛이 나는 너에게,던 (DAWN)
2023-06-19,38,Shut Down,BLACKPINK
2023-06-19,39,That's Hilarious,Charlie Puth(찰리 푸스)
2023-06-19,40,오르트구름,윤하(Younha/ユンナ)
2023-06-19,41,INVU,태연 (TAEYEON)
2023-06-19,42,Salty & Sweet,aespa
2023-06-19,43,그라데이션,10CM
2023-06-19,44,TOMBOY,(여자)아이들
2023-06-19,45,한강에서 (Feat. BIG Naughty),폴킴(Paul Kim)
2023-06-19,46,찬란한 하루,멜로망스(MeloMance)
2023-06-19,47,STAY,The Kid LAROI
2023-06-19,48,FEARLESS,LE SSERAFIM (르세라핌)
2023-06-19,49,너의 모든 순간,성시경
2023-06-19,50,사실말야내가말야그게그러니까말이야,케이시
2023-06-19,51,ELEVEN,IVE (아이브)
2023-06-19,52,Pink Venom,BLACKPINK
2023-06-19,53,Cupid (Twin Ver.),FIFTY FIFTY
2023-06-19,54,주저하는 연인들을 위해,잔나비
2023-06-19,55,나의 바람 (Wind And Wish),비투비
2023-06-19,56,물론,허각
2023-06-19,57,특,Stray Kids (스트레이 키즈)
2023-06-19,58,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023-06-19,59,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2023-06-19,60,Nxde,(여자)아이들
2023-06-19,61,CHRISTIAN,지올팍(Zior Park)
2023-06-19,62,사랑의 바보,제이세라(J-Cera)
2023-06-19,63,다정히 내 이름을 부르면,경서예지
2023-06-19,64,Off My Face,Justin Bieber(저스틴 비버)
2023-06-19,65,도깨비불 (Illusion),aespa
2023-06-19,66,Heaven(2023),임재현
2023-06-19,67,Supernova,강다니엘(KANG DANIEL)
2023-06-19,68,부동의 첫사랑,10CM
2023-06-19,69,Cookie,NewJeans
2023-06-19,70,Wasteland,강다니엘(KANG DANIEL)
2023-06-19,71,Steal The Show (From “엘리멘탈”),Lauv(라우브)
2023-06-19,72,취중고백,김민석 (멜로망스)
2023-06-19,73,Liar,강다니엘(KANG DANIEL)
2023-06-19,74,나의 X에게,경서
2023-06-19,75,Dynamite,방탄소년단
2023-06-19,76,VIBE (feat. Jimin of BTS),태양
2023-06-19,77,Monologue,테이(Tei)
2023-06-19,78,Dreaming,강다니엘(KANG DANIEL)
2023-06-19,79,사랑은 늘 도망가,임영웅
2023-06-19,80,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023-06-19,81,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023-06-19,82,해요 (2022),#안녕
2023-06-19,83,Feel My Rhythm,Red Velvet (레드벨벳)
2023-06-19,84,Poppy (Korean Ver.),STAYC(스테이씨)
2023-06-19,85,WHEN I MOVE,카라(Kara)
2023-06-19,86,희재,이홍기 (FT아일랜드)
2023-06-19,87,Candy (Feat. Zion.T),박재범
2023-06-19,88,strawberry moon,아이유(IU)
2023-06-19,89,딱 10CM만,10CM
2023-06-19,90,Say I Love You,우디(Woody)
2023-06-19,91,FRIEND THE END,볼빨간사춘기
2023-06-19,92,드라마,아이유(IU)
2023-06-19,93,Nostalgia,우디(Woody)
2023-06-19,94,사랑..그게 뭔데,지아(Zia)
2023-06-19,95,Unholy,Sam Smith(샘 스미스)
2023-06-19,96,잘사니,노을
2023-06-19,97,LOVE me,BE'O (비오)
2023-06-19,98,That's What I Like,Bruno Mars(브루노 마스)
2023-06-19,99,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지
2023-06-19,100,Leave The Door Open,Bruno Mars(브루노 마스)
2023-06-20,1,퀸카 (Queencard),(여자)아이들
2023-06-20,2,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2023-06-20,3,I AM,IVE (아이브)
2023-06-20,4,Spicy,aespa
2023-06-20,5,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2023-06-20,6,Kitsch,IVE (아이브)
2023-06-20,7,Cupid,FIFTY FIFTY
2023-06-20,8,Hype Boy,NewJeans
2023-06-20,9,Ditto,NewJeans
2023-06-20,10,손오공,세븐틴(SEVENTEEN)
2023-06-20,11,헤어지자 말해요,박재정
2023-06-20,12,Broken Melodies,NCT DREAM
2023-06-20,13,Thirsty,aespa
2023-06-20,14,꽃,지수(JISOO)
2023-06-20,15,After LIKE,IVE (아이브)
2023-06-20,16,OMG,NewJeans
2023-06-20,17,Dangerously,Charlie Puth(찰리 푸스)
2023-06-20,18,Attention,NewJeans
2023-06-20,19,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2023-06-20,20,KNOCK,이채연
2023-06-20,21,사건의 지평선,윤하(Younha/ユンナ)
2023-06-20,22,LOVE DIVE,IVE (아이브)
2023-06-20,23,Allergy,(여자)아이들
2023-06-20,24,Teddy Bear,STAYC(스테이씨)
2023-06-20,25,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2023-06-20,26,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2023-06-20,27,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023-06-20,28,When I Get Old,Christopher(크리스토퍼)
2023-06-20,29,한 페이지가 될 수 있게,DAY6 (데이식스)
2023-06-20,30,잠깐 시간 될까,이무진
2023-06-20,31,That’s Not How This Works (feat. Dan + Shay),Charlie Puth(찰리 푸스)
2023-06-20,32,사랑인가 봐,멜로망스(MeloMance)
2023-06-20,33,심(心),DK(디셈버)
2023-06-20,34,오르트구름,윤하(Younha/ユンナ)
2023-06-20,35,빛이 나는 너에게,던 (DAWN)
2023-06-20,36,Love Me Like This,NMIXX
2023-06-20,37,That's Hilarious,Charlie Puth(찰리 푸스)
2023-06-20,38,Candy,NCT DREAM
2023-06-20,39,너의 모든 순간,성시경
2023-06-20,40,Shut Down,BLACKPINK
2023-06-20,41,Salty & Sweet,aespa
2023-06-20,42,INVU,태연 (TAEYEON)
2023-06-20,43,주저하는 연인들을 위해,잔나비
2023-06-20,44,ELEVEN,IVE (아이브)
2023-06-20,45,FEARLESS,LE SSERAFIM (르세라핌)
2023-06-20,46,찬란한 하루,멜로망스(MeloMance)
2023-06-20,47,Cupid (Twin Ver.),FIFTY FIFTY
2023-06-20,48,그라데이션,10CM
2023-06-20,49,TOMBOY,(여자)아이들
2023-06-20,50,나의 바람 (Wind And Wish),비투비
2023-06-20,51,사실말야내가말야그게그러니까말이야,케이시
2023-06-20,52,한강에서 (Feat. BIG Naughty),폴킴(Paul Kim)
2023-06-20,53,STAY,The Kid LAROI
2023-06-20,54,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2023-06-20,55,Pink Venom,BLACKPINK
2023-06-20,56,Steal The Show (From “엘리멘탈”),Lauv(라우브)
2023-06-20,57,다정히 내 이름을 부르면,경서예지
2023-06-20,58,물론,허각
2023-06-20,59,Off My Face,Justin Bieber(저스틴 비버)
2023-06-20,60,특,Stray Kids (스트레이 키즈)
2023-06-20,61,사랑의 바보,제이세라(J-Cera)
2023-06-20,62,CHRISTIAN,지올팍(Zior Park)
2023-06-20,63,Nxde,(여자)아이들
2023-06-20,64,도깨비불 (Illusion),aespa
2023-06-20,65,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023-06-20,66,Cookie,NewJeans
2023-06-20,67,취중고백,김민석 (멜로망스)
2023-06-20,68,Monologue,테이(Tei)
2023-06-20,69,Heaven(2023),임재현
2023-06-20,70,사랑은 늘 도망가,임영웅
2023-06-20,71,Dynamite,방탄소년단
2023-06-20,72,부동의 첫사랑,10CM
2023-06-20,73,WHEN I MOVE,카라(Kara)
